year	ID_count	treatment_lars	colony	measurement_day	treatment_yearspecific	eggs	larva	pupae	adults
1	1361	2	11	58	2	21	28	4	12
1	1362	2	12	58	2	32	16	7	12
1	1363	2	13	58	2	36	29	4	9
1	1364	2	14	58	2	29	17	3	9
1	1365	2	15	58	2	34	8	6	11
1	1366	2	16	58	2	24	20	5	8
1	1367	2	17	58	2	38	18	5	11
1	1368	2	18	58	2	32	25	13	6
1	1369	2	19	58	2	31	20	7	6
1	1370	2	20	58	2	35	14	10	12
1	1371	3	21	58	3	18	21	5	11
1	1372	3	22	58	3	NA	NA	0	NA
1	1373	3	23	58	3	28	24	5	13
1	1374	3	24	58	3	27	9	11	4
1	1375	3	25	58	3	32	27	5	10
1	1376	3	26	58	3	31	18	5	7
1	1377	3	27	58	3	24	15	10	7
1	1378	3	28	58	3	5	24	5	4
1	1379	3	29	58	3	32	0	0	0
1	1380	3	30	58	3	23	19	5	18
1	1381	1	1	60	1	29	24	3	15
1	1382	1	2	60	1	27	26	0	10
1	1383	1	3	60	1	13	32	3	9
1	1384	1	4	60	1	26	21	2	14
1	1385	1	5	60	1	NA	NA	0	NA
1	1386	1	6	60	1	20	24	1	19
1	1387	1	7	60	1	14	23	6	13
1	1388	1	8	60	1	18	39	5	13
1	1389	1	9	60	1	9	25	4	8
1	1390	1	10	60	1	27	24	3	15
1	1391	2	11	60	2	19	28	2	14
1	1392	2	12	60	2	8	16	2	17
1	1393	2	13	60	2	25	29	1	12
1	1394	2	14	60	2	10	20	2	10
1	1395	2	15	60	2	22	13	5	13
1	1396	2	16	60	2	12	20	4	9
1	1397	2	17	60	2	16	18	3	13
1	1398	2	18	60	2	20	32	7	12
1	1399	2	19	60	2	20	27	2	11
1	1400	2	20	60	2	30	19	8	14
1	1401	3	21	60	3	9	26	3	13
1	1402	3	22	60	3	NA	NA	0	NA
1	1403	3	23	60	3	13	28	2	16
1	1404	3	24	60	3	32	17	4	12
1	1405	3	25	60	3	18	33	2	13
1	1406	3	26	60	3	17	28	4	8
1	1407	3	27	60	3	12	15	6	11
1	1408	3	28	60	3	12	29	3	5
1	1409	3	29	60	3	20	0	0	0
1	1410	3	30	60	3	13	19	5	18
1	1411	1	1	62	1	22	24	3	15
1	1412	1	2	62	1	24	26	0	10
1	1413	1	3	62	1	10	38	3	9
1	1414	1	4	62	1	11	21	2	14
1	1415	1	5	62	1	NA	NA	0	NA
1	1416	1	6	62	1	12	24	0	20
1	1417	1	7	62	1	12	25	4	15
1	1418	1	8	62	1	17	39	4	14
1	1419	1	9	62	1	6	28	4	8
1	1420	1	10	62	1	21	27	1	17
1	1421	2	11	62	2	13	34	2	14
1	1422	2	12	62	2	12	23	1	18
1	1423	2	13	62	2	14	32	0	13
1	1424	2	14	62	2	10	20	1	11
1	1425	2	15	62	2	16	15	2	16
1	1426	2	16	62	2	12	20	1	12
1	1427	2	17	62	2	16	21	1	16
1	1428	2	18	62	2	20	32	4	15
1	1429	2	19	62	2	11	36	1	12
1	1430	2	20	62	2	16	23	6	16
1	1431	3	21	62	3	3	26	1	15
1	1432	3	22	62	3	NA	NA	0	NA
1	1433	3	23	62	3	13	28	2	16
1	1434	3	24	62	3	23	17	3	14
1	1435	3	25	62	3	18	33	1	14
1	1436	3	26	62	3	10	28	2	10
1	1437	3	27	62	3	12	15	4	13
1	1438	3	28	62	3	10	29	2	6
1	1439	3	29	62	3	18	0	0	0
1	1440	3	30	62	3	2	30	3	20
1	1441	1	1	64	1	10	38	0	18
1	1442	1	2	64	1	12	39	0	10
1	1443	1	3	64	1	8	44	2	10
1	1444	1	4	64	1	8	29	0	16
1	1445	1	5	64	1	NA	NA	0	NA
1	1446	1	6	64	1	6	32	0	20
1	1447	1	7	64	1	12	25	4	15
1	1448	1	8	64	1	15	41	3	15
1	1449	1	9	64	1	3	31	4	8
1	1450	1	10	64	1	12	41	1	17
1	1451	2	11	64	2	3	42	0	16
1	1452	2	12	64	2	5	30	1	18
1	1453	2	13	64	2	13	37	0	13
1	1454	2	14	64	2	8	22	1	11
1	1455	2	15	64	2	10	20	2	17
1	1456	2	16	64	2	8	20	0	13
1	1457	2	17	64	2	12	31	1	16
1	1458	2	18	64	2	11	40	3	16
1	1459	2	19	64	2	7	38	0	13
1	1460	2	20	64	2	16	23	4	18
1	1461	3	21	64	3	5	34	0	16
1	1462	3	22	64	3	NA	NA	0	NA
1	1463	3	23	64	3	13	28	2	16
1	1464	3	24	64	3	10	30	1	16
1	1465	3	25	64	3	2	43	1	14
1	1466	3	26	64	3	5	33	2	10
1	1467	3	27	64	3	9	15	3	14
1	1468	3	28	64	3	6	29	1	7
1	1469	3	29	64	3	11	0	0	0
1	1470	3	30	64	3	9	30	2	21
1	1471	1	1	66	1	3	38	0	18
1	1472	1	2	66	1	7	39	0	10
1	1473	1	3	66	1	6	44	2	10
1	1474	1	4	66	1	3	34	0	16
1	1475	1	5	66	1	NA	NA	0	NA
1	1476	1	6	66	1	0	38	0	20
1	1477	1	7	66	1	7	32	2	17
1	1478	1	8	66	1	10	46	2	16
1	1479	1	9	66	1	0	34	4	8
1	1480	1	10	66	1	12	41	1	17
1	1481	2	11	66	2	0	42	0	16
1	1482	2	12	66	2	2	33	1	18
1	1483	2	13	66	2	9	41	0	13
1	1484	2	14	66	2	6	29	1	11
1	1485	2	15	66	2	5	30	1	18
1	1486	2	16	66	2	1	27	0	13
1	1487	2	17	66	2	4	31	0	17
1	1488	2	18	66	2	3	40	3	16
1	1489	2	19	66	2	3	42	0	13
1	1490	2	20	66	2	10	29	1	21
1	1491	3	21	66	3	0	34	0	16
1	1492	3	22	66	3	NA	NA	0	NA
1	1493	3	23	66	3	7	34	2	16
1	1494	3	24	66	3	6	30	1	16
1	1495	3	25	66	3	6	45	0	15
1	1496	3	26	66	3	0	38	2	10
1	1497	3	27	66	3	10	24	1	16
1	1498	3	28	66	3	8	29	1	7
1	1499	3	29	66	3	3	0	0	0
1	1500	3	30	66	3	9	30	0	23
1	1501	1	1	68	1	0	41	0	18
1	1502	1	2	68	1	1	39	0	10
1	1503	1	3	68	1	2	44	1	11
1	1504	1	4	68	1	0	34	0	16
1	1505	1	5	68	1	NA	NA	0	NA
1	1506	1	6	68	1	0	38	0	20
1	1507	1	7	68	1	2	36	2	17
1	1508	1	8	68	1	10	46	2	16
1	1509	1	9	68	1	0	34	2	10
1	1510	1	10	68	1	0	44	0	18
1	1511	2	11	68	2	0	42	0	16
1	1512	2	12	68	2	0	35	0	19
1	1513	2	13	68	2	9	41	0	13
1	1514	2	14	68	2	4	29	1	11
1	1515	2	15	68	2	3	30	0	19
1	1516	2	16	68	2	1	27	0	13
1	1517	2	17	68	2	1	31	0	17
1	1518	2	18	68	2	2	40	1	18
1	1519	2	19	68	2	0	45	0	13
1	1520	2	20	68	2	6	33	0	22
1	1521	3	21	68	3	0	34	0	16
1	1522	3	22	68	3	NA	NA	0	NA
1	1523	3	23	68	3	3	40	2	16
1	1524	3	24	68	3	0	36	0	17
1	1525	3	25	68	3	2	45	0	15
1	1526	3	26	68	3	0	38	1	11
1	1527	3	27	68	3	8	32	1	16
1	1528	3	28	68	3	5	29	1	7
1	1529	3	29	68	3	0	0	0	0
1	1530	3	30	68	3	0	39	0	23
1	1531	1	1	70	1	0	41	0	18
1	1532	1	2	70	1	0	40	0	10
1	1533	1	3	70	1	2	44	1	11
1	1534	1	4	70	1	0	34	0	16
1	1535	1	5	70	1	NA	NA	0	NA
1	1536	1	6	70	1	0	38	0	20
1	1537	1	7	70	1	2	36	1	18
1	1538	1	8	70	1	8	48	0	18
1	1539	1	9	70	1	0	34	1	11
1	1540	1	10	70	1	0	44	0	18
1	1541	2	11	70	2	0	42	0	16
1	1542	2	12	70	2	0	35	0	19
1	1543	2	13	70	2	5	45	0	13
1	1544	2	14	70	2	4	29	1	11
1	1545	2	15	70	2	0	30	0	19
1	1546	2	16	70	2	0	27	0	13
1	1547	2	17	70	2	1	31	0	17
1	1548	2	18	70	2	2	40	1	18
1	1549	2	19	70	2	0	45	0	13
1	1550	2	20	70	2	4	33	0	22
1	1551	3	21	70	3	0	34	0	16
1	1552	3	22	70	3	NA	NA	0	NA
1	1553	3	23	70	3	3	40	2	16
1	1554	3	24	70	3	0	36	0	17
1	1555	3	25	70	3	0	45	0	15
1	1556	3	26	70	3	0	38	1	11
1	1557	3	27	70	3	5	32	1	16
1	1558	3	28	70	3	5	29	1	7
1	1559	3	29	70	3	0	0	0	0
1	1560	3	30	70	3	0	39	0	23
1	1561	1	1	72	1	0	41	0	18
1	1562	1	2	72	1	0	40	0	10
1	1563	1	3	72	1	0	46	1	11
1	1564	1	4	72	1	0	34	0	16
1	1565	1	5	72	1	NA	NA	0	NA
1	1566	1	6	72	1	0	38	0	20
1	1567	1	7	72	1	0	36	1	18
1	1568	1	8	72	1	4	52	0	18
1	1569	1	9	72	1	0	34	1	11
1	1570	1	10	72	1	0	44	0	18
1	1571	2	11	72	2	0	42	0	16
1	1572	2	12	72	2	0	35	0	19
1	1573	2	13	72	2	2	45	0	13
1	1574	2	14	72	2	1	32	0	12
1	1575	2	15	72	2	0	30	0	19
1	1576	2	16	72	2	0	27	0	13
1	1577	2	17	72	2	0	32	0	17
1	1578	2	18	72	2	0	42	1	18
1	1579	2	19	72	2	0	45	0	13
1	1580	2	20	72	2	4	33	0	21
1	1581	3	21	72	3	0	34	0	16
1	1582	3	22	72	3	NA	NA	0	NA
1	1583	3	23	72	3	3	40	2	16
1	1584	3	24	72	3	0	36	0	17
1	1585	3	25	72	3	0	45	0	15
1	1586	3	26	72	3	0	38	1	11
1	1587	3	27	72	3	2	34	0	17
1	1588	3	28	72	3	5	29	1	6
1	1589	3	29	72	3	0	0	0	0
1	1590	3	30	72	3	0	39	0	23
1	1591	1	1	74	1	0	41	0	18
1	1592	1	2	74	1	0	40	0	10
1	1593	1	3	74	1	0	46	1	11
1	1594	1	4	74	1	0	34	0	16
1	1595	1	5	74	1	NA	NA	0	NA
1	1596	1	6	74	1	0	38	0	20
1	1597	1	7	74	1	0	36	0	18
1	1598	1	8	74	1	0	52	0	18
1	1599	1	9	74	1	0	34	1	11
1	1600	1	10	74	1	0	44	0	18
1	1601	2	11	74	2	0	42	0	16
1	1602	2	12	74	2	0	35	0	19
1	1603	2	13	74	2	0	45	0	13
1	1604	2	14	74	2	0	32	0	12
1	1605	2	15	74	2	0	30	0	19
1	1606	2	16	74	2	0	27	0	13
1	1607	2	17	74	2	0	32	0	17
1	1608	2	18	74	2	0	42	0	19
1	1609	2	19	74	2	0	45	0	13
1	1610	2	20	74	2	0	36	0	21
1	1611	3	21	74	3	0	34	0	16
1	1612	3	22	74	3	NA	NA	0	NA
1	1613	3	23	74	3	3	40	2	16
1	1614	3	24	74	3	0	36	0	17
1	1615	3	25	74	3	0	45	0	15
1	1616	3	26	74	3	0	38	1	11
1	1617	3	27	74	3	0	34	0	17
1	1618	3	28	74	3	5	29	1	6
1	1619	3	29	74	3	0	0	0	0
1	1620	3	30	74	3	0	39	0	23
1	1621	1	1	76	1	0	41	0	18
1	1622	1	2	76	1	0	40	0	10
1	1623	1	3	76	1	0	46	0	12
1	1624	1	4	76	1	0	34	0	16
1	1625	1	5	76	1	NA	NA	0	NA
1	1626	1	6	76	1	0	38	0	20
1	1627	1	7	76	1	0	36	0	18
1	1628	1	8	76	1	0	52	0	18
1	1629	1	9	76	1	0	34	1	11
1	1630	1	10	76	1	0	44	0	18
1	1631	2	11	76	2	0	42	0	16
1	1632	2	12	76	2	0	35	0	19
1	1633	2	13	76	2	3	45	0	13
1	1634	2	14	76	2	0	32	0	12
1	1635	2	15	76	2	0	30	0	19
1	1636	2	16	76	2	0	27	0	13
1	1637	2	17	76	2	0	32	0	17
1	1638	2	18	76	2	0	42	0	19
1	1639	2	19	76	2	0	45	0	13
1	1640	2	20	76	2	0	36	0	21
1	1641	3	21	76	3	0	34	0	16
1	1642	3	22	76	3	NA	NA	0	NA
1	1643	3	23	76	3	2	40	2	17
1	1644	3	24	76	3	2	36	0	17
1	1645	3	25	76	3	0	45	0	15
1	1646	3	26	76	3	0	38	1	11
1	1647	3	27	76	3	0	34	0	17
1	1648	3	28	76	3	12	29	1	6
1	1649	3	29	76	3	0	0	0	0
1	1650	3	30	76	3	0	39	0	23
2	1651	1	1	77	4	0	30	0	18
2	1652	1	2	77	4	0	20	0	10
2	1653	1	3	77	4	0	27	0	12
2	1654	1	4	77	4	0	20	0	15
2	1655	1	5	77	4	NA	NA	NA	NA
2	1656	1	6	77	4	0	25	0	19
2	1657	1	7	77	4	0	28	0	18
2	1658	1	8	77	4	0	30	0	17
2	1659	1	9	77	4	0	28	0	11
2	1660	1	10	77	4	0	30	0	17
2	1661	2	11	77	5	0	25	0	16
2	1662	2	12	77	5	0	30	0	18
2	1663	2	13	77	5	0	25	0	13
2	1664	2	14	77	5	0	20	0	12
2	1665	2	15	77	5	0	25	0	17
2	1666	2	16	77	5	0	25	0	12
2	1667	2	17	77	5	0	23	0	16
2	1668	2	18	77	5	0	25	0	19
2	1669	2	19	77	5	0	35	0	13
2	1670	2	20	77	5	0	30	0	20
2	1671	3	21	77	6	0	31	0	16
2	1672	3	22	77	6	NA	NA	NA	NA
2	1673	3	23	77	6	0	30	0	17
2	1674	3	24	77	6	0	25	0	14
2	1675	3	25	77	6	0	40	0	15
2	1676	3	26	77	6	0	30	0	11
2	1677	3	27	77	6	0	25	0	16
2	1678	3	28	77	6	0	20	0	6
2	1679	3	29	77	6	0	0	0	0
2	1680	3	30	77	6	0	35	0	21
2	1681	1	1	78	4	0	25	0	14
2	1682	1	2	78	4	0	15	0	3
2	1683	1	3	78	4	8	0	0	1
2	1684	1	4	78	4	0	15	0	8
2	1685	1	5	78	4	NA	NA	NA	NA
2	1686	1	6	78	4	0	25	0	19
2	1687	1	7	78	4	0	15	0	13
2	1688	1	8	78	4	0	20	0	14
2	1689	1	9	78	4	0	28	0	5
2	1690	1	10	78	4	0	20	0	10
2	1691	2	11	78	5	0	15	0	12
2	1692	2	12	78	5	0	20	0	18
2	1693	2	13	78	5	0	20	0	11
2	1694	2	14	78	5	0	20	0	10
2	1695	2	15	78	5	0	10	0	17
2	1696	2	16	78	5	0	10	0	11
2	1697	2	17	78	5	0	15	0	14
2	1698	2	18	78	5	0	15	0	18
2	1699	2	19	78	5	0	15	0	2
2	1700	2	20	78	5	0	10	0	7
2	1701	3	21	78	6	0	20	0	16
2	1702	3	22	78	6	NA	NA	NA	NA
2	1703	3	23	78	6	0	30	0	18
2	1704	3	24	78	6	0	20	1	14
2	1705	3	25	78	6	0	20	0	15
2	1706	3	26	78	6	0	20	0	11
2	1707	3	27	78	6	0	10	0	16
2	1708	3	28	78	6	0	10	0	7
2	1709	3	29	78	6	20	0	0	0
2	1710	3	30	78	6	0	10	0	16
2	1711	1	1	79	4	NA	NA	14	14
2	1712	1	2	79	4	NA	NA	5	9
2	1713	1	3	79	4	NA	NA	0	1
2	1714	1	4	79	4	NA	NA	10	11
2	1715	1	5	79	4	NA	NA	NA	NA
2	1716	1	6	79	4	NA	NA	4	21
2	1717	1	7	79	4	NA	NA	19	14
2	1718	1	8	79	4	NA	NA	7	20
2	1719	1	9	79	4	NA	NA	6	10
2	1720	1	10	79	4	NA	NA	13	17
2	1721	2	11	79	5	NA	NA	6	16
2	1722	2	12	79	5	NA	NA	5	23
2	1723	2	13	79	5	NA	NA	12	18
2	1724	2	14	79	5	NA	NA	8	15
2	1725	2	15	79	5	NA	NA	6	17
2	1726	2	16	79	5	NA	NA	8	14
2	1727	2	17	79	5	NA	NA	14	14
2	1728	2	18	79	5	NA	NA	4	20
2	1729	2	19	79	5	NA	NA	8	5
2	1730	2	20	79	5	NA	NA	7	7
2	1731	3	21	79	6	NA	NA	9	16
2	1732	3	22	79	6	NA	NA	NA	NA
2	1733	3	23	79	6	NA	NA	11	20
2	1734	3	24	79	6	NA	NA	6	18
2	1735	3	25	79	6	NA	NA	10	20
2	1736	3	26	79	6	NA	NA	11	14
2	1737	3	27	79	6	NA	NA	6	20
2	1738	3	28	79	6	NA	NA	12	11
2	1739	3	29	79	6	NA	NA	0	0
2	1740	3	30	79	6	NA	NA	3	15
2	1741	1	1	80	4	NA	NA	16	20
2	1742	1	2	80	4	NA	NA	10	9
2	1743	1	3	80	4	NA	NA	8	2
2	1744	1	4	80	4	NA	NA	19	14
2	1745	1	5	80	4	NA	NA	NA	NA
2	1746	1	6	80	4	NA	NA	15	21
2	1747	1	7	80	4	NA	NA	NA	NA
2	1748	1	8	80	4	NA	NA	21	21
2	1749	1	9	80	4	NA	NA	2	15
2	1750	1	10	80	4	NA	NA	10	21
2	1751	2	11	80	5	NA	NA	14	24
2	1752	2	12	80	5	NA	NA	6	25
2	1753	2	13	80	5	NA	NA	12	19
2	1754	2	14	80	5	NA	NA	15	20
2	1755	2	15	80	5	NA	NA	5	20
2	1756	2	16	80	5	NA	NA	12	16
2	1757	2	17	80	5	NA	NA	14	17
2	1758	2	18	80	5	NA	NA	13	20
2	1759	2	19	80	5	NA	NA	11	11
2	1760	2	20	80	5	NA	NA	7	8
2	1761	3	21	80	6	NA	NA	12	19
2	1762	3	22	80	6	NA	NA	NA	NA
2	1763	3	23	80	6	NA	NA	24	23
2	1764	3	24	80	6	NA	NA	13	20
2	1765	3	25	80	6	NA	NA	8	22
2	1766	3	26	80	6	NA	NA	11	16
2	1767	3	27	80	6	NA	NA	5	21
2	1768	3	28	80	6	NA	NA	8	18
2	1769	3	29	80	6	NA	NA	0	0
2	1770	3	30	80	6	NA	NA	2	16
2	1771	1	1	81	4	NA	NA	18	28
2	1772	1	2	81	4	NA	NA	10	12
2	1773	1	3	81	4	NA	NA	11	3
2	1774	1	4	81	4	NA	NA	10	20
2	1775	1	5	81	4	NA	NA	NA	NA
2	1776	1	6	81	4	NA	NA	18	25
2	1777	1	7	81	4	NA	NA	NA	NA
2	1778	1	8	81	4	NA	NA	15	25
2	1779	1	9	81	4	NA	NA	6	15
2	1780	1	10	81	4	NA	NA	7	26
2	1781	2	11	81	5	NA	NA	13	25
2	1782	2	12	81	5	NA	NA	11	26
2	1783	2	13	81	5	NA	NA	9	22
2	1784	2	14	81	5	NA	NA	11	22
2	1785	2	15	81	5	NA	NA	7	21
2	1786	2	16	81	5	NA	NA	8	18
2	1787	2	17	81	5	NA	NA	8	23
2	1788	2	18	81	5	NA	NA	14	25
2	1789	2	19	81	5	NA	NA	11	15
2	1790	2	20	81	5	NA	NA	1	15
2	1791	3	21	81	6	NA	NA	11	21
2	1792	3	22	81	6	NA	NA	NA	NA
2	1793	3	23	81	6	NA	NA	12	27
2	1794	3	24	81	6	NA	NA	7	23
2	1795	3	25	81	6	NA	NA	9	22
2	1796	3	26	81	6	NA	NA	12	22
2	1797	3	27	81	6	NA	NA	8	21
2	1798	3	28	81	6	NA	NA	7	18
2	1799	3	29	81	6	NA	NA	0	0
2	1800	3	30	81	6	NA	NA	5	17
2	1801	1	1	82	4	NA	NA	14	36
2	1802	1	2	82	4	NA	NA	14	15
2	1803	1	3	82	4	NA	NA	12	8
2	1804	1	4	82	4	NA	NA	10	24
2	1805	1	5	82	4	NA	NA	NA	NA
2	1806	1	6	82	4	NA	NA	8	28
2	1807	1	7	82	4	NA	NA	NA	NA
2	1808	1	8	82	4	NA	NA	12	28
2	1809	1	9	82	4	NA	NA	20	18
2	1810	1	10	82	4	NA	NA	4	30
2	1811	2	11	82	5	NA	NA	5	31
2	1812	2	12	82	5	NA	NA	9	29
2	1813	2	13	82	5	NA	NA	8	26
2	1814	2	14	82	5	NA	NA	8	25
2	1815	2	15	82	5	NA	NA	4	25
2	1816	2	16	82	5	NA	NA	8	24
2	1817	2	17	82	5	NA	NA	6	25
2	1818	2	18	82	5	NA	NA	9	26
2	1819	2	19	82	5	NA	NA	6	22
2	1820	2	20	82	5	NA	NA	4	14
2	1821	3	21	82	6	NA	NA	10	22
2	1822	3	22	82	6	NA	NA	NA	NA
2	1823	3	23	82	6	NA	NA	4	33
2	1824	3	24	82	6	NA	NA	6	24
2	1825	3	25	82	6	NA	NA	10	25
2	1826	3	26	82	6	NA	NA	7	26
2	1827	3	27	82	6	NA	NA	10	22
2	1828	3	28	82	6	NA	NA	3	22
2	1829	3	29	82	6	NA	NA	0	0
2	1830	3	30	82	6	NA	NA	8	17
2	1831	1	1	83	4	NA	NA	6	44
2	1832	1	2	83	4	NA	NA	10	26
2	1833	1	3	83	4	NA	NA	7	17
2	1834	1	4	83	4	NA	NA	7	25
2	1835	1	5	83	4	NA	NA	NA	NA
2	1836	1	6	83	4	NA	NA	3	33
2	1837	1	7	83	4	NA	NA	NA	NA
2	1838	1	8	83	4	NA	NA	11	34
2	1839	1	9	83	4	NA	NA	10	31
2	1840	1	10	83	4	NA	NA	7	33
2	1841	2	11	83	5	NA	NA	0	36
2	1842	2	12	83	5	NA	NA	8	34
2	1843	2	13	83	5	NA	NA	5	31
2	1844	2	14	83	5	NA	NA	6	27
2	1845	2	15	83	5	NA	NA	6	26
2	1846	2	16	83	5	NA	NA	8	25
2	1847	2	17	83	5	NA	NA	5	27
2	1848	2	18	83	5	NA	NA	6	29
2	1849	2	19	83	5	NA	NA	6	22
2	1850	2	20	83	5	NA	NA	11	14
2	1851	3	21	83	6	NA	NA	6	27
2	1852	3	22	83	6	NA	NA	NA	NA
2	1853	3	23	83	6	NA	NA	7	37
2	1854	3	24	83	6	NA	NA	3	25
2	1855	3	25	83	6	NA	NA	9	27
2	1856	3	26	83	6	NA	NA	7	31
2	1857	3	27	83	6	NA	NA	8	23
2	1858	3	28	83	6	NA	NA	6	25
2	1859	3	29	83	6	NA	NA	0	0
2	1860	3	30	83	6	NA	NA	6	18
2	1861	1	1	84	4	NA	NA	7	50
2	1862	1	2	84	4	NA	NA	8	34
2	1863	1	3	84	4	NA	NA	10	24
2	1864	1	4	84	4	NA	NA	5	25
2	1865	1	5	84	4	NA	NA	NA	NA
2	1866	1	6	84	4	NA	NA	5	34
2	1867	1	7	84	4	NA	NA	NA	NA
2	1868	1	8	84	4	NA	NA	4	36
2	1869	1	9	84	4	NA	NA	8	37
2	1870	1	10	84	4	NA	NA	8	37
2	1871	2	11	84	5	NA	NA	0	36
2	1872	2	12	84	5	NA	NA	4	39
2	1873	2	13	84	5	NA	NA	7	37
2	1874	2	14	84	5	NA	NA	3	34
2	1875	2	15	84	5	NA	NA	5	29
2	1876	2	16	84	5	NA	NA	6	27
2	1877	2	17	84	5	NA	NA	5	30
2	1878	2	18	84	5	NA	NA	4	34
2	1879	2	19	84	5	NA	NA	6	28
2	1880	2	20	84	5	NA	NA	8	18
2	1881	3	21	84	6	NA	NA	7	30
2	1882	3	22	84	6	NA	NA	NA	NA
2	1883	3	23	84	6	NA	NA	9	39
2	1884	3	24	84	6	NA	NA	6	33
2	1885	3	25	84	6	NA	NA	5	30
2	1886	3	26	84	6	NA	NA	5	38
2	1887	3	27	84	6	NA	NA	5	31
2	1888	3	28	84	6	NA	NA	5	32
2	1889	3	29	84	6	NA	NA	0	0
2	1890	3	30	84	6	NA	NA	12	26
2	1891	1	1	85	4	NA	NA	6	54
2	1892	1	2	85	4	NA	NA	7	31
2	1893	1	3	85	4	NA	NA	11	23
2	1894	1	4	85	4	NA	NA	3	29
2	1895	1	5	85	4	NA	NA	NA	NA
2	1896	1	6	85	4	NA	NA	6	39
2	1897	1	7	85	4	NA	NA	NA	NA
2	1898	1	8	85	4	NA	NA	2	44
2	1899	1	9	85	4	NA	NA	10	37
2	1900	1	10	85	4	NA	NA	10	38
2	1901	2	11	85	5	NA	NA	NA	NA
2	1902	2	12	85	5	NA	NA	5	39
2	1903	2	13	85	5	NA	NA	4	39
2	1904	2	14	85	5	NA	NA	1	36
2	1905	2	15	85	5	NA	NA	5	32
2	1906	2	16	85	5	NA	NA	2	37
2	1907	2	17	85	5	NA	NA	3	30
2	1908	2	18	85	5	NA	NA	10	35
2	1909	2	19	85	5	NA	NA	7	30
2	1910	2	20	85	5	NA	NA	6	26
2	1911	3	21	85	6	NA	NA	6	35
2	1912	3	22	85	6	NA	NA	NA	NA
2	1913	3	23	85	6	NA	NA	6	39
2	1914	3	24	85	6	NA	NA	1	36
2	1915	3	25	85	6	NA	NA	4	39
2	1916	3	26	85	6	NA	NA	3	42
2	1917	3	27	85	6	NA	NA	6	31
2	1918	3	28	85	6	NA	NA	0	37
2	1919	3	29	85	6	NA	NA	0	0
2	1920	3	30	85	6	NA	NA	11	27
2	1921	1	1	86	4	NA	NA	8	57
2	1922	1	2	86	4	NA	NA	10	32
2	1923	1	3	86	4	NA	NA	10	29
2	1924	1	4	86	4	NA	NA	3	33
2	1925	1	5	86	4	NA	NA	NA	NA
2	1926	1	6	86	4	NA	NA	4	40
2	1927	1	7	86	4	NA	NA	NA	NA
2	1928	1	8	86	4	NA	NA	5	44
2	1929	1	9	86	4	NA	NA	8	38
2	1930	1	10	86	4	NA	NA	12	40
2	1931	2	11	86	5	NA	NA	NA	NA
2	1932	2	12	86	5	NA	NA	10	40
2	1933	2	13	86	5	NA	NA	4	40
2	1934	2	14	86	5	NA	NA	3	38
2	1935	2	15	86	5	NA	NA	5	36
2	1936	2	16	86	5	NA	NA	4	37
2	1937	2	17	86	5	NA	NA	2	34
2	1938	2	18	86	5	NA	NA	11	38
2	1939	2	19	86	5	NA	NA	12	32
2	1940	2	20	86	5	NA	NA	8	27
2	1941	3	21	86	6	NA	NA	4	37
2	1942	3	22	86	6	NA	NA	NA	NA
2	1943	3	23	86	6	NA	NA	6	40
2	1944	3	24	86	6	NA	NA	3	40
2	1945	3	25	86	6	NA	NA	5	39
2	1946	3	26	86	6	NA	NA	3	46
2	1947	3	27	86	6	NA	NA	12	32
2	1948	3	28	86	6	NA	NA	3	37
2	1949	3	29	86	6	NA	NA	0	0
2	1950	3	30	86	6	NA	NA	8	30
2	1951	1	1	87	4	NA	NA	8	57
2	1952	1	2	87	4	NA	NA	14	32
2	1953	1	3	87	4	NA	NA	10	30
2	1954	1	4	87	4	NA	NA	7	37
2	1955	1	5	87	4	NA	NA	NA	NA
2	1956	1	6	87	4	NA	NA	5	40
2	1957	1	7	87	4	NA	NA	NA	NA
2	1958	1	8	87	4	NA	NA	7	48
2	1959	1	9	87	4	NA	NA	6	40
2	1960	1	10	87	4	NA	NA	9	43
2	1961	2	11	87	5	NA	NA	NA	NA
2	1962	2	12	87	5	NA	NA	8	40
2	1963	2	13	87	5	NA	NA	4	41
2	1964	2	14	87	5	NA	NA	4	38
2	1965	2	15	87	5	NA	NA	8	38
2	1966	2	16	87	5	NA	NA	6	37
2	1967	2	17	87	5	NA	NA	8	37
2	1968	2	18	87	5	NA	NA	5	45
2	1969	2	19	87	5	NA	NA	8	34
2	1970	2	20	87	5	NA	NA	6	31
2	1971	3	21	87	6	NA	NA	3	38
2	1972	3	22	87	6	NA	NA	NA	NA
2	1973	3	23	87	6	NA	NA	9	41
2	1974	3	24	87	6	NA	NA	6	40
2	1975	3	25	87	6	NA	NA	8	40
2	1976	3	26	87	6	NA	NA	9	46
2	1977	3	27	87	6	NA	NA	8	36
2	1978	3	28	87	6	NA	NA	9	40
2	1979	3	29	87	6	NA	NA	NA	NA
2	1980	3	30	87	6	NA	NA	5	32
2	1981	1	1	88	4	NA	NA	9	57
2	1982	1	2	88	4	NA	NA	6	36
2	1983	1	3	88	4	NA	NA	9	31
2	1984	1	4	88	4	NA	NA	8	43
2	1985	1	5	88	4	NA	NA	NA	NA
2	1986	1	6	88	4	NA	NA	8	48
2	1987	1	7	88	4	NA	NA	NA	NA
2	1988	1	8	88	4	NA	NA	6	48
2	1989	1	9	88	4	NA	NA	0	48
2	1990	1	10	88	4	NA	NA	4	48
2	1991	2	11	88	5	NA	NA	NA	NA
